HMY,HPROPERTY,HUNITTYPE,SCODE,SRENT,DSQFT,IRENTALTYPE,SDEPOSIT0,SDEPOSIT1,SDEPOSIT2,SDEPOSIT3,SDEPOSIT4,SDEPOSIT5,SDEPOSIT6,SDEPOSIT7,SDEPOSIT8,SDEPOSIT9,SPASTRENT0,SPASTRENT1,SPASTRENT2,SPASTRENT3,SPASTRENT4,SPASTRENT5,SPASTRENT6,SPASTRENT7,SPASTRENT8,SPASTRENT9,SPASTRENT10,SPASTRENT11,DTPASTRENTINC0,DTPASTRENTINC1,DTPASTRENTINC2,DTPASTRENTINC3,DTPASTRENTINC4,DTPASTRENTINC5,DTPASTRENTINC6,DTPASTRENTINC7,DTPASTRENTINC8,DTPASTRENTINC9,DTPASTRENTINC10,DTPASTRENTINC11,SFIELD0,SFIELD1,SFIELD2,SFIELD3,SFIELD4,SFIELD5,SFIELD6,SFIELD7,SFIELD8,SFIELD9,IRENTREADY,AMENITY1,AMENITY2,AMENITY3,AMENITY4,AMENITY5,AMENITY6,AMENITY7,AMENITY8,AMENITY9,AMENITY10,AMENITY11,AMENITY12,AMENITY13,AMENITY14,AMENITY15,AMENITY16,AMENITY17,AMENITY18,AMENITY19,AMENITY20,EXCLUDE,PUCODE,SCONTRACTNO,CCONTRACTRENT,IBEDROOMS,CSURCHARGE,FSETASIDE,CUTILALLOW,STACT1,STACT2,HCONTRACT,SELIG,SALTID,HBLDG,BOCC1,BOCC2,dtStamp,dtAvailable,dtHoldUntil,hProspect,sStatus,dtVacant,dtReady,hFloor,iType,iSegmentType,hLocation,hUserCreatedBy,hUserModifiedBy,dtCreated,dtLastModified,iRentObject,hCommMLA,hLeaseType,bNoUHTrigger,hForeigndb,sExtReference,iTotalUnits,iTotalRooms,bPortalExcluded,iPortalDisplayRank,iMarketRentMethod,iMktRentAdjMethod,dMktRentAdjAmount,dMktRentAdjPercent,dtTermination,iMarketDateMethod,dtMarket,tRowVersion,iMktRentalType,dUnitWidth,dUnitDepth,dUnitHeight,iWalkOrder,sUnitDescription,sUnitDimensions,iTypeUnit,hCopyFrom,dtRehabScheduled
515,730,148,313,1447,637,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4101 313     ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,0,3,62,52:49.5,51:58.9,1,0,0,NULL,1,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D4776A,0,0,0,0,0,NULL,NULL,0,NULL,NULL
516,730,146,314,995,461,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4101 314     ,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,0,3,62,52:49.6,51:45.4,1,0,0,NULL,1,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D47764,0,0,0,0,0,NULL,NULL,0,NULL,NULL
517,730,146,315,1027,427,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4101 315     ,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,0,3,62,52:49.7,51:40.1,1,0,0,NULL,1,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D47761,0,0,0,0,0,NULL,NULL,0,NULL,NULL
518,730,148,316,2472,646,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4101 316     ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,0,3,62,52:49.9,51:31.4,1,0,0,NULL,1,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D4775E,0,0,0,0,0,NULL,NULL,0,NULL,NULL
519,730,148,317,1051,624,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4101 317     ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,0,3,62,52:50.0,59:22.7,1,0,0,NULL,1,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D477B5,0,0,0,0,0,NULL,NULL,0,NULL,NULL
520,730,158,318,2250,514,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4101 318     ,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,00:00.0,00:00.0,NULL,NULL,0,0,3,189,52:50.1,18:36.9,1,0,0,NULL,1,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000039BA8E4,0,0,0,0,0,NULL,NULL,0,NULL,NULL
521,730,146,319,1027,554,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4101 319     ,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,0,3,62,52:50.3,51:21.0,1,0,0,NULL,1,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D4775B,0,0,0,0,0,NULL,NULL,0,NULL,NULL
522,730,148,320,2587,668,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4101 320     ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,0,3,62,52:50.4,17:28.6,1,0,0,NULL,1,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003A7F222,0,0,0,0,0,NULL,NULL,0,NULL,NULL
523,725,NULL,1222-58 ,0,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3047 1222-58 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3,3,54:25.5,15:13.8,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000107606C,0,0,0,0,0,NULL,NULL,0,NULL,NULL
524,725,NULL,5760-11 ,0,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3047 5760-11 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3,3,56:47.8,56:47.8,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000001076060,0,0,0,0,0,NULL,NULL,0,NULL,NULL
525,727,NULL,1,0,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3046 1       ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3,3,45:12.3,45:12.3,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000107612A,0,0,0,0,0,NULL,NULL,0,NULL,NULL
526,771,30,101,2397,630,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0101    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:44.8,40:35.6,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000004065365,0,0,0,0,0,NULL,NULL,0,NULL,NULL
527,771,30,102,830,631,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0102    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:45.0,40:40.8,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D493D7,0,0,0,0,0,NULL,NULL,0,NULL,NULL
528,771,30,103,2250,646,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0103    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,00:00.0,00:00.0,NULL,NULL,0,NULL,3,62,41:45.1,02:13.9,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000406536B,0,0,0,0,0,NULL,NULL,0,NULL,NULL
529,771,30,104,2295,645,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0104    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,189,41:45.2,04:03.5,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000375D2B5,0,0,0,0,0,NULL,NULL,0,NULL,NULL
530,771,30,105,875,640,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0105    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:45.4,40:54.0,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D493DA,0,0,0,0,0,NULL,NULL,0,NULL,NULL
531,771,33,106,1136,818,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0106    ,NULL,0,2,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:45.5,41:22.8,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D493E6,0,0,0,0,0,NULL,NULL,0,NULL,NULL
532,771,30,107,2150,604,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0107    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,00:00.0,00:00.0,NULL,NULL,0,NULL,3,189,41:45.6,56:47.7,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003F3549F,0,0,0,0,0,NULL,NULL,0,NULL,NULL
533,771,30,108,1045,615,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0108    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:45.7,41:14.1,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D493E3,0,0,0,0,0,NULL,NULL,0,NULL,NULL
534,771,30,109,2216,654,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0109    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:45.9,03:22.4,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003E1FE96,0,0,0,0,0,NULL,NULL,0,NULL,NULL
535,771,30,110,875,553,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0110    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:45.9,41:05.8,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D493E0,0,0,0,0,0,NULL,NULL,0,NULL,NULL
536,771,30,111,2050,565,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0111    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,189,41:46.0,49:42.8,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000039545C4,0,0,0,0,0,NULL,NULL,0,NULL,NULL
537,771,30,112,859,637,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0112    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:46.1,41:37.9,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D493E9,0,0,0,0,0,NULL,NULL,0,NULL,NULL
538,771,30,113,1985,613,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0113    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:46.2,44:33.5,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D49414,0,0,0,0,0,NULL,NULL,0,NULL,NULL
539,771,30,114,875,600,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0114    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:46.3,44:41.6,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D49417,0,0,0,0,0,NULL,NULL,0,NULL,NULL
540,771,33,201,2995,898,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0201    ,NULL,0,2,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,189,41:46.4,00:17.9,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003C42D7C,0,0,0,0,0,NULL,NULL,0,NULL,NULL
541,771,30,202,959,638,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0202    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,62,41:46.5,45:09.2,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003D49423,0,0,0,0,0,NULL,NULL,0,NULL,NULL
542,771,30,203,2363,645,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0203    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,00:00.0,NULL,NULL,Notice Unrented,00:00.0,00:00.0,NULL,NULL,0,NULL,3,62,41:46.7,44:58.3,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000406FCF7,0,0,0,0,0,NULL,NULL,0,NULL,NULL
543,771,30,204,2295,648,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_4201 0204    ,NULL,0,1,NULL,0,0,0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,00:00.0,NULL,NULL,0,NULL,3,189,41:46.7,45:58.2,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000003C1A46F,0,0,0,0,0,NULL,NULL,0,NULL,NULL
